2490	2
2154	2
2159	2
2565	2
2573	2
2582	2
407	3
1722	3
2212	3
0	3
24	3
386	3
441	3
735	3
792	3
845	3
880	3
891	3
972	3
1055	3
1117	3
1238	3
1268	3
1275	3
1403	3
1444	3
1503	3
1531	3
1538	3
1566	3
1588	3
1599	3
1610	3
1620	3
1760	3
1823	3
1877	3
1914	3
2017	3
2262	3
2273	3
2368	3
2522	3
2540	3
8	3
111	3
139	3
174	3
255	3
325	3
359	3
892	3
1159	3
1233	3
1253	3
1270	3
1438	3
1457	3
1508	3
1536	3
1568	3
1576	3
1586	3
1847	3
1930	3
2060	3
2254	3
2275	3
2375	3
154	3
159	3
161	3
272	3
293	3
389	3
403	3
410	3
440	3
628	3
645	3
670	3
889	3
898	3
926	3
1101	3
1103	3
1141	3
1157	3
1160	3
1226	3
1263	3
1315	3
1378	3
1391	3
1408	3
1454	3
1486	3
1499	3
1501	3
1516	3
1533	3
1580	3
1583	3
1616	3
1618	3
1619	3
1698	3
1775	3
1798	3
1839	3
1922	3
1993	3
2004	3
2019	3
2086	3
2094	3
2203	3
2213	3
2263	3
2285	3
2307	3
2329	3
2362	3
2370	3
2432	3
2449	3
2506	3
2671	3
3	3
21	3
31	3
32	3
37	3
51	3
109	3
156	3
160	3
168	3
240	3
251	3
254	3
273	3
276	3
277	3
312	3
431	3
432	3
534	3
539	3
603	3
627	3
631	3
693	3
698	3
737	3
749	3
782	3
784	3
799	3
838	3
882	3
883	3
903	3
912	3
916	3
991	3
1030	3
1035	3
1040	3
1056	3
1061	3
1095	3
1115	3
1123	3
1139	3
1140	3
1145	3
1148	3
1150	3
1180	3
1188	3
1255	3
1264	3
1276	3
1301	3
1372	3
1397	3
1402	3
1410	3
1439	3
1442	3
1464	3
1467	3
1490	3
1493	3
1498	3
1558	3
1560	3
1562	3
1572	3
1591	3
1594	3
1598	3
1600	3
1606	3
1612	3
1627	3
1628	3
1630	3
1651	3
1681	3
1699	3
1721	3
1826	3
1837	3
1838	3
1848	3
1919	3
1920	3
1950	3
1967	3
1985	3
2022	3
2028	3
2035	3
2037	3
2044	3
2046	3
2048	3
2058	3
2083	3
2088	3
2091	3
2098	3
2100	3
2124	3
2126	3
2156	3
2158	3
2163	3
2175	3
2185	3
2226	3
2241	3
2286	3
2291	3
2302	3
2306	3
2314	3
2315	3
2357	3
2373	3
2410	3
2427	3
2438	3
2453	3
2454	3
2456	3
2499	3
2504	3
2541	3
2581	3
2589	3
2613	3
2622	3
2632	3
2652	3
2659	3
2662	3
5	3
6	3
10	3
11	3
13	3
15	3
18	3
22	3
25	3
30	3
33	3
34	3
35	3
36	3
38	3
39	3
41	3
42	3
44	3
45	3
46	3
101	3
108	3
129	3
151	3
152	3
158	3
162	3
165	3
167	3
172	3
173	3
175	3
176	3
177	3
184	3
185	3
211	3
250	3
256	3
257	3
258	3
259	3
263	3
271	3
274	3
275	3
283	3
286	3
287	3
289	3
291	3
300	3
301	3
314	3
322	3
327	3
330	3
332	3
333	3
336	3
337	3
339	3
385	3
388	3
391	3
396	3
404	3
405	3
406	3
413	3
414	3
415	3
417	3
420	3
422	3
425	3
426	3
427	3
430	3
434	3
436	3
437	3
439	3
477	3
478	3
499	3
528	3
530	3
531	3
532	3
590	3
591	3
593	3
594	3
595	3
596	3
597	3
600	3
601	3
602	3
604	3
605	3
629	3
630	3
632	3
633	3
634	3
641	3
642	3
646	3
648	3
650	3
651	3
673	3
674	3
676	3
677	3
678	3
680	3
694	3
721	3
729	3
736	3
738	3
743	3
751	3
755	3
759	3
760	3
786	3
787	3
788	3
790	3
791	3
793	3
800	3
802	3
806	3
817	3
825	3
828	3
829	3
830	3
833	3
834	3
835	3
836	3
837	3
840	3
842	3
843	3
855	3
864	3
884	3
885	3
886	3
893	3
897	3
900	3
902	3
905	3
906	3
908	3
910	3
911	3
913	3
914	3
915	3
917	3
918	3
919	3
923	3
927	3
928	3
929	3
931	3
934	3
935	3
938	3
950	3
951	3
