,C-TEST1-20.GENOTYPE_final,CAL10081_23,CAL10171_23,CAL10181_23,CAL10221_23,CAL10261_23,CAL10281_23,CAL10291_23,CAL10321_23,CAL10341_23,CAL10371_23,CAL10391_23,CAL10401_23,CAL10481_23,CAL10571_23,CAL10581_23,CAZ10012_18,CAZ10061_23,CAZ10121_23,CAZ10171_23,CAZ10251_23,CAZ10381_23,CAZ10431_23,CAZ10441_23,CAZ10471_23,CCA10131_22,CCA10221_22,CCO10121_23,CCO10131_23,CCO10141_23,CCO10161_23,CCO10171_23,CCO10181_23,CCO10191_23,CCO10201_23,CCO10221_23,CCO10231_23,CCO10241_23,CCO10251_23,CCO10261_23,CCO10281_23,CCO10331_23,CCO10361_23,CCO10411_23,CCO10581_23,CCO10951_23,CCO11141_23,CCT10021_21,CCT10061_23,CCT10071_23,CCT10141_21,CCT10181_23,CCT10261_23,CFL10011_19,CFL10021_19,CFL10041_21,CFL10041_22,CFL10051_19,CFL10061_19,CFL10071_19,CFL10081_20,CFL10091_19,CFL10101_19,CFL10101_20,CFL10111_19,CFL10111_20,CFL10121_19,CFL10121_21,CFL10131_19,CFL10141_19,CFL10141_20,CFL10161_20,CFL10171_20,CFL10181_20,CFL10181_21,CFL10191_20,CFL10191_22,CFL10201_20,CFL10201_22,CFL10211_20,CFL10221_20,CFL10231_21,CFL10241_20,CFL10251_20,CFL10271_20,CFL10281_21,CFL10311_20,CFL10331_20,CFL10341_20,CFL10361_20,CFL10381_20,CFL10391_20,CFL10411_22,CFL10421_22,CFL10431_20,CFL10441_20,CFL10461_20,CFL10491_20,CFL10511_22,CFL10521_22,CFL10531_22,CFL10561_22,CFL10571_21,CFL10581_22,CFL10582_20,CFL10591_22,CFL10661_22,CFL10671_20,CFL10671_22,CFL10701_20,CFL10721_20,CFL10721_21,CFL10721_22,CFL10731_20,CFL10731_22,CFL10741_20,CFL10751_20,CFL10751_21,CFL10751_22,CFL10761_22,CFL10771_22,CFL10791_20,CFL10801_20,CFL10801_22,CFL10811_20,CFL10821_20,CFL10821_22,CFL10831_20,CFL10831_21,CFL10841_20,CFL10851_21,CFL10861_21,CFL10871_20,CFL10881_20,CFL10881_22,CFL10891_20,CFL10901_21,CFL10911_21,CFL10911_22,CFL10921_20,CFL10922_20,CFL10931_21,CFL10931_22,CFL10941_20,CFL10941_22,CFL10942_20,CFL10951_21,CFL10952_20,CFL10961_21,CFL10962_20
C-TEST1-20.GENOTYPE_final,0.030631906,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.6800944596322177,0.295487016,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.6268588665178202,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.4616410368011618,0.3405712625451843,0.37121644238886947,0.2057621029413023,0.37121644238886947,0.37121644238886947,0.4394607727237694,0.37121644238886947,0.4218958108492341,0.3153639722726593,0.28989189408481963,0.3737726670429023,0.25385183678085743,0.28989189408481963,0.3400732027557404,0.5369118092287334,0.37377266704290213,0.29622681514236515,0.28989189408481963,0.37121644238886947,0.2898918940848197,0.37121644238886947,0.29508977802947245,0.37377266704290213,0.28989189408481963,0.34371283914889617,0.5795710999529758,0.5795710999529758,0.37377266704290213,0.5795710999529758,0.37377266704290213,0.37377266704290213,0.5795710999529758,0.5795710999529758,0.32392867582402507,0.28989189408481963,0.5795710999529758,0.37377266704290213,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.37121644238886947,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.550993744,0.28799259240106817,0.19840337523026327,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.37377266704290213,0.32392867582402507,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5504678900950162,0.5795710999529758,0.19840337523026327,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5504678900950162,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5795710999529758,0.5057890922618427,0.46085304184162207,0.5057890922618427,0.19840337523026327,0.5795710999529758,0.37377266704290213,0.5795710999529758
CAL10081_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
CAL10171_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
CAL10181_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
CAL10221_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
CAL10261_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
CAL10281_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
CAL10291_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
CAL10321_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
CAL10341_23,0.6800944596322177,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.001656506,0.7393313609718406,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.331860204,0.4018021158053727,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6580406033742014,0.6818159663607052,0.7098931107026447,0.5908817909681733,0.7098931107026447,0.7098931107026447,0.6276980976351586,0.7098931107026447,0.5112768173038897,0.43527997019866627,0.7393313609718406,0.48022563613770125,0.6796127550086692,0.7393313609718406,0.6380540240834146,0.47186522732871544,0.474281455,0.7321419366454487,0.7393313609718406,0.7098931107026447,0.7393313609718406,0.7098931107026447,0.7202536657047907,0.48022563613770125,0.7393313609718406,0.7720011312772704,0.2583376639010488,0.2583376639010488,0.48022563613770125,0.2583376639010488,0.48022563613770125,0.48022563613770125,0.2924200025702842,0.2583376639010488,0.600510997,0.7393313609718406,0.2583376639010488,0.4802256361377011,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.331860204,0.7098931107026447,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.5058680208166829,0.7314760011433178,0.6187945537422416,0.2583376639010488,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.47944348145814697,0.600510997,0.2627923384909902,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.331860204,0.2924200025702842,0.2583376639010488,0.2924200025702842,0.35205493891379025,0.2583376639010488,0.5847122150730061,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2933907585217654,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.35205493891379025,0.331860204,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.331860204,0.2924200025702842,0.2924200025702842,0.2924200025702842,0.331860204,0.2924200025702842,0.2666289083964929,0.1520663887511828,0.2680564966216166,0.5847122150730061,0.2924200025702842,0.48022563613770125,0.2924200025702842
