CP012026	129494	21
CP012026	129495	21
CP012026	129496	21
CP012026	357412	37
CP012026	357413	37
CP012026	357414	37
CP012026	357415	37
CP012026	357416	37
CP012026	357417	37
CP012026	357418	37
CP012026	357419	37
CP012026	357420	37
CP012026	357421	37
CP012026	357422	37
CP012026	357423	37
CP012026	357424	37
CP012026	357425	37
CP012026	357426	37
CP012026	357427	37
CP012026	357428	39
CP012026	357429	40
CP012026	357430	40
CP012026	357431	40
CP012026	357432	40
CP012026	357433	40
CP012026	357434	40
CP012026	357435	41
CP012026	357436	41
CP012026	357437	41
CP012026	357438	41
CP012026	357439	41
CP012026	357440	41
CP012026	357441	41
CP012026	357442	41
CP012026	357443	41
CP012026	357444	41
CP012026	357445	41
CP012026	357446	39
CP012026	357447	40
CP012026	357448	40
CP012026	357449	40
CP012026	357450	40
CP012026	357451	40
CP012026	357452	40
CP012026	357453	40
CP012026	357454	40
CP012026	357455	40
CP012026	357456	40
CP012026	357457	40
CP012026	357458	40
CP012026	357459	40
CP012026	357460	40
CP012026	357461	40
CP012026	357462	40
CP012026	357463	40
CP012026	357464	38
CP012026	357465	38
CP012026	357466	38
CP012026	357467	38
CP012026	357468	38
CP012026	357469	38
CP012026	357470	38
CP012026	357471	38
CP012026	357472	38
CP012026	357473	38
CP012026	357474	38
CP012026	357475	41
CP012026	357476	42
CP012026	357477	42
CP012026	357478	42
CP012026	357479	42
CP012026	357480	42
CP012026	357481	42
CP012026	357482	42
CP012026	357483	42
CP012026	357484	42
CP012026	357485	42
CP012026	357486	42
CP012026	357487	42
CP012026	357488	46
CP012026	357489	47
CP012026	357490	47
CP012026	357491	47
CP012026	357492	46
CP012026	357493	46
CP012026	357494	44
CP012026	357495	44
CP012026	357496	43
CP012026	357497	43
CP012026	357498	45
CP012026	357499	45
CP012026	357500	45
CP012026	357501	45
CP012026	357502	45
CP012026	357503	45
CP012026	357504	45
CP012026	357505	45
CP012026	357506	45
CP012026	357507	44
CP012026	357508	46
CP012026	357509	46
CP012026	357510	46
CP012026	357511	46
CP012026	357512	46
CP012026	357513	46
CP012026	357514	46
CP012026	357515	46
CP012026	357516	47
CP012026	357517	47
CP012026	357518	47
CP012026	357519	47
CP012026	357520	47
CP012026	357521	47
CP012026	357522	47
CP012026	357523	47
CP012026	357524	47
CP012026	357525	47
CP012026	357526	45
CP012026	357527	45
CP012026	357528	45
CP012026	357529	44
CP012026	357530	44
CP012026	357531	43
CP012026	357532	40
CP012026	357533	39
CP012026	357534	38
CP012026	357535	38
CP012026	357536	38
CP012026	357537	38
CP012026	357538	38
CP012026	357539	38
CP012026	357540	37
CP012026	357541	37
CP012026	357542	36
CP012026	357543	36
CP012026	357544	36
CP012026	357545	36
CP012026	357546	36
CP012026	357547	36
CP012026	357548	36
CP012026	357549	36
CP012026	357550	36
CP012026	357551	35
CP012026	357552	35
CP012026	357553	35
CP012026	357554	35
CP012026	357555	35
CP012026	357556	35
CP012026	357557	35
CP012026	357558	35
CP012026	357559	35
CP012026	357560	35
CP012026	357561	35
CP012026	357562	36
CP012026	357563	36
CP012026	357564	34
CP012026	357565	34
CP012026	357566	33
CP012026	357567	33
CP012026	357568	33
CP012026	357569	33
CP012026	357570	33
CP012026	357571	33
CP012026	357572	34
CP012026	357573	34
CP012026	357574	34
CP012026	357575	34
CP012026	357576	34
CP012026	357577	34
CP012026	357578	34
CP012026	357579	34
CP012026	357580	34
CP012026	357581	34
CP012026	357582	33
CP012026	357583	33
CP012026	357584	33
CP012026	357585	33
CP012026	357586	35
CP012026	357587	34
CP012026	357588	35
CP012026	357589	35
CP012026	357590	35
CP012026	357591	35
CP012026	357592	35
CP012026	357593	35
CP012026	357594	35
CP012026	357595	33
CP012026	357596	33
CP012026	357597	33
CP012026	357598	33
CP012026	357599	33
CP012026	357600	33
CP012026	357601	33
CP012026	357602	35
CP012026	357603	35
CP012026	357604	35
CP012026	357605	35
CP012026	357606	35
CP012026	357607	35
CP012026	357608	37
CP012026	357609	37
CP012026	357610	37
CP012026	357611	35
CP012026	357612	35
CP012026	357613	34
CP012026	357614	32
CP012026	357615	32
CP012026	357616	32
CP012026	357617	32
CP012026	357618	32
CP012026	357619	30
CP012026	357620	30
CP012026	357621	29
CP012026	357622	29
CP012026	357623	29
CP012026	357624	29
CP012026	357625	29
CP012026	357626	29
CP012026	357627	29
CP012026	357628	29
CP012026	357629	29
CP012026	357630	29
CP012026	357631	29
CP012026	357632	29
CP012026	357633	29
CP012026	357634	29
CP012026	357635	29
CP012026	357636	29
CP012026	357637	29
CP012026	357638	29
CP012026	357639	29
CP012026	357640	29
CP012026	357641	29
CP012026	357642	29
CP012026	357643	29
CP012026	357644	29
CP012026	357645	29
CP012026	357646	29
CP012026	357647	29
CP012026	357648	29
CP012026	357649	29
CP012026	357650	28
CP012026	357651	28
CP012026	357652	28
CP012026	357653	28
CP012026	357654	28
CP012026	357655	28
CP012026	357656	28
CP012026	357657	28
CP012026	357658	28
CP012026	357659	28
CP012026	357660	28
CP012026	357661	28
CP012026	357662	28
CP012026	357663	28
CP012026	357664	28
CP012026	357665	28
CP012026	357666	28
CP012026	357667	28
CP012026	357668	28
CP012026	357669	28
CP012026	357670	28
CP012026	357671	28
CP012026	357672	28
CP012026	357673	28
CP012026	357674	29
CP012026	357675	29
CP012026	357676	29
CP012026	357677	29
CP012026	357678	27
CP012026	357679	27
CP012026	357680	24
CP012026	357681	24
CP012026	357682	24
CP012026	357683	24
CP012026	357684	24
CP012026	357685	23
CP012026	357686	24
CP012026	357687	24
CP012026	357688	24
CP012026	357689	24
CP012026	357690	24
CP012026	357691	24
CP012026	357692	24
CP012026	357693	24
CP012026	357694	24
CP012026	357695	24
CP012026	357696	24
CP012026	357697	23
CP012026	357698	23
CP012026	357699	23
CP012026	357700	21
CP012026	357701	20
CP012026	357702	20
CP012026	357703	20
CP012026	357704	20
CP012026	357705	20
CP012026	357706	20
CP012026	357707	20
CP012026	357708	20
CP012026	357709	20
CP012026	357710	20
CP012026	357711	20
CP012026	357712	20
CP012026	357713	20
CP012026	357714	20
CP012026	357715	20
CP012026	357716	20
CP012026	357717	20
CP012026	357718	20
CP012026	357719	20
CP012026	357720	20
CP012026	357721	20
CP012026	357722	20
CP012026	357723	20
CP012026	357724	20
CP012026	357725	20
CP012026	357726	18
CP012026	357727	18
CP012026	357728	18
CP012026	357729	18
CP012026	357730	18
CP012026	357731	18
CP012026	357732	18
CP012026	357733	18
CP012026	357734	18
CP012026	357735	16
CP012026	357736	16
CP012026	357737	16
CP012026	357738	16
CP012026	357739	16
CP012026	357740	15
CP012026	357741	15
CP012026	357742	15
CP012026	357743	15
CP012026	357744	15
CP012026	357745	15
CP012026	357746	15
CP012026	357747	15
CP012026	357748	15
CP012026	357749	16
CP012026	357750	16
CP012026	357751	16
CP012026	357752	16
CP012026	357753	16
CP012026	357754	16
CP012026	357755	16
CP012026	357756	16
CP012026	357757	16
CP012026	357758	16
CP012026	357759	14
CP012026	357760	14
CP012026	357761	14
CP012026	357762	14
CP012026	357763	14
CP012026	357764	14
CP012026	357765	14
CP012026	357766	14
CP012026	357767	13
CP012026	357768	13
CP012026	357769	13
CP012026	357770	13
CP012026	357771	13
CP012026	357772	13
CP012026	357773	13
CP012026	357774	13
CP012026	357775	13
CP012026	357776	13
CP012026	357777	13
CP012026	357778	13
CP012026	357779	13
CP012026	357780	13
CP012026	357781	13
CP012026	357782	13
CP012026	357783	13
CP012026	357784	13
CP012026	357785	13
CP012026	357786	13
CP012026	357787	13
CP012026	357788	13
CP012026	357789	13
CP012026	357790	13
CP012026	357791	13
CP012026	357792	13
CP012026	357793	13
CP012026	357794	13
CP012026	357795	13
CP012026	357796	13
CP012026	357797	13
CP012026	357798	13
CP012026	357799	13
CP012026	357800	13
CP012026	357801	13
CP012026	357802	13
CP012026	357803	13
CP012026	357804	13
CP012026	357805	13
CP012026	357806	11
CP012026	357807	11
CP012026	357808	11
CP012026	357809	11
CP012026	357810	11
CP012026	357811	12
CP012026	357812	11
CP012026	357813	11
CP012026	357814	11
CP012026	357815	11
CP012026	357816	9
CP012026	357817	9
CP012026	357818	9
CP012026	357819	9
CP012026	357820	9
CP012026	357821	9
CP012026	357822	9
CP012026	357823	8
CP012026	357824	9
CP012026	357825	9
CP012026	357826	9
CP012026	357827	9
CP012026	357828	9
CP012026	357829	9
CP012026	357830	8
CP012026	357831	8
CP012026	357832	8
CP012026	357833	8
CP012026	357834	8
CP012026	357835	8
CP012026	357836	8
CP012026	357837	8
CP012026	357838	8
CP012026	357839	7
CP012026	357840	10
CP012026	357841	10
CP012026	357842	12
CP012026	357843	12
CP012026	357844	12
CP012026	357845	12
CP012026	357846	12
CP012026	357847	12
CP012026	357848	12
CP012026	357849	10
CP012026	357850	10
CP012026	357851	10
CP012026	357852	10
CP012026	357853	10
CP012026	357854	10
CP012026	357855	10
CP012026	357856	10
CP012026	357857	10
CP012026	357858	10
CP012026	357859	10
CP012026	357860	10
CP012026	357861	10
CP012026	357862	10
CP012026	357863	10
CP012026	357864	10
CP012026	357865	10
CP012026	357866	10
CP012026	357867	10
CP012026	357868	10
CP012026	357869	10
CP012026	357870	10
CP012026	357871	10
CP012026	357872	10
CP012026	357873	10
CP012026	357874	10
CP012026	357875	10
CP012026	357876	10
CP012026	357877	10
CP012026	357878	10
CP012026	357879	10
CP012026	357880	10
CP012026	357881	10
CP012026	357882	10
CP012026	357883	10
CP012026	357884	10
CP012026	357885	10
CP012026	357886	10
CP012026	357887	10
CP012026	357888	10
CP012026	357889	10
CP012026	357890	10
CP012026	357891	10
CP012026	357892	10
CP012026	357893	10
CP012026	357894	10
CP012026	357895	10
